tick,scenario_type,precipitation,fog,sun_altitude,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi,w_lidar,w_stereo,w_camera,w_ai,w_hsi,d_fusion,v_approach,v_app_clamped,mu_factor,risk_numerator,risk_denominator,risk_score
20,A,50,50,81.56696108890992,32.41919191919192,32.74887171690788,33.264281073974566,29.07568548743514,33.01427833328019,32.352890761217814,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,32.5698698925714,10.382789497150252,10.382789497150252,1.8,186.89021094870455,1060.8064248190287,0.17617748778302095
21,A,50,50,81.56696108890992,32.02020202020202,32.16325569543263,32.23738450038607,34.406573126914225,32.32987483998713,32.14649806441007,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,32.45151467094732,12.775364992943242,12.775364992943242,1.8,229.95656987297835,1053.110804438709,0.21835933018989534
22,A,50,50,81.56696108890992,31.62121212121212,31.80304384858256,33.274248688600565,35.132924770277135,31.258594132625788,31.632669937911547,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,32.04341345687953,6.555005160782201,6.555005160782201,1.8,117.99009289407962,1026.790345968528,0.11491157212116612
23,A,50,50,81.56696108890992,31.22222222222222,31.035376413328915,30.375177546567777,35.1768462379897,31.41685354180004,31.300253869544203,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,31.519325015428,11.080264793544838,11.080264793544838,1.8,199.4447662838071,993.4778494281852,0.20075411484876213
24,A,50,50,81.56696108890992,30.823232323232325,31.08957506715529,31.129248066222093,30.68305935096432,31.23193321049853,30.872720790923644,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,31.103023269236537,12.617257968079404,12.617257968079404,1.8,227.11064342542926,967.4080564866695,0.23476199304172196
25,A,50,50,81.56696108890992,30.424242424242426,30.330520475702127,29.60049528044113,29.122383890487665,31.353924912701206,30.57423409044491,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,30.608480604941413,7.755004017800622,7.755004017800622,1.8,139.5900723204112,936.8890849430746,0.14899316745577487
26,A,50,50,81.56696108890992,30.02525252525253,30.19449864260236,29.561238491296745,30.05642344311024,29.719727351281,29.82055453073448,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,29.8457926430637,6.842713957016436,6.842713957016436,1.8,123.16885122629584,890.7813384927553,0.13827057876482174
27,A,50,50,81.56696108890992,29.626262626262623,29.204620369367984,29.94767719853775,31.50867125324817,29.74897605747097,29.589897581620612,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,29.797865076677283,10.788703498400304,10.788703498400304,1.8,194.19666297120548,887.9227631278636,0.21870895874671992
28,A,50,50,81.56696108890992,29.227272727272727,29.101118173638312,28.94988290264427,29.56042291096523,28.481295063495388,29.30959196116528,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,28.859464543424508,10.098476826897674,10.098476826897674,1.8,181.7725828841581,832.8786937331763,0.21824616748137318
29,A,50,50,81.56696108890992,28.828282828282827,28.877122200981745,29.365136898508297,29.912303348334017,28.524488757148863,28.874991777395557,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,28.877295432880963,9.923774265041942,9.923774265041942,1.8,178.62793677075496,833.9081915178878,0.21420575860469082
30,A,50,50,81.56696108890992,28.429292929292927,28.347702403699834,29.0867655392063,28.251118190188368,28.96276460201896,28.6673634309634,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,28.748337177209592,12.6106809998056,12.6106809998056,1.8,226.9922579965008,826.4768904545311,0.27465045982309755
31,A,50,50,81.56696108890992,28.03030303030303,28.00257606656108,28.97237371701811,29.74997010933881,27.79583969316196,28.078603746926312,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,28.206615733091336,11.906230000881198,11.906230000881198,1.8,214.31214001586156,795.6231711142757,0.2693638745031972
32,A,50,50,81.56696108890992,27.63131313131313,27.675168120381937,27.798643262284696,27.66106456550495,27.073340324065324,27.51472963497212,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,27.402580092289593,5.1139448467885815,5.1139448467885815,1.8,92.05100724219447,750.9113957143459,0.12258571086755965
33,A,50,50,81.56696108890992,27.232323232323232,27.27269973903744,28.49939513195933,25.57143638475604,26.642173986697003,27.18592629328018,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,26.99082496882307,14.742725313436797,14.742725313436797,1.8,265.36905564186236,728.5146324976429,0.36426043322159485
34,A,50,50,81.56696108890992,26.83333333333333,26.836488233965213,26.291914191038,24.02128797342137,26.414645579228694,26.80447709414717,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,26.31164407592563,14.006214940994129,14.006214940994129,1.8,252.11186893789431,692.3126139781924,0.36415899963052784
35,A,50,50,81.56696108890992,26.434343434343432,26.773233634562786,26.30775388773746,29.89631412853004,26.23946691765227,26.56339670790557,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,26.731978212973644,12.436427321532957,12.436427321532957,1.8,223.85569178759323,714.6086591788976,0.3132563381541007
36,A,50,50,81.56696108890992,26.035353535353536,25.942682138345628,26.84180090470765,29.19915107635744,26.165160309953905,26.137297889796017,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,26.480150656258953,8.16759268751755,8.16759268751755,1.8,147.0166683753159,701.2083787781714,0.20966188200929198
37,A,50,50,81.56696108890992,25.63636363636364,25.80775745487711,24.97981390296191,24.335514650494687,25.673326685201246,25.685663665858595,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,25.488811475817737,10.378060136247903,10.378060136247903,1.8,186.80508245246227,649.689510449778,0.28752978068421897
38,A,50,50,81.56696108890992,25.237373737373737,25.69245719835213,25.57579113258456,30.97929524920044,24.85568878900598,25.060110838671054,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,25.719334520696226,6.901827320547281,6.901827320547281,1.8,124.23289176985107,661.4941681874766,0.18780648075893808
39,A,50,50,81.56696108890992,24.83838383838384,24.82958954891586,23.72222323285554,22.2403988376136,24.46622592593905,25.1034717028925,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,24.302937171979472,11.264215023603198,11.264215023603198,1.8,202.75587042485756,590.6427551851816,0.3432800430461361
40,A,50,50,81.56696108890992,24.439393939393938,24.335999024407105,23.57979765997671,21.94698072472012,24.17737682528169,24.348557223477915,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,23.944737829599024,12.315340919923685,12.315340919923685,1.8,221.67613655862633,573.3604697282306,0.38662612485946146
41,A,50,50,81.56696108890992,24.04040404040404,23.919425300771103,24.394522746327706,24.918574984566785,23.78323692577964,24.084269015107434,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,24.028125090908336,11.150627450414117,11.150627450414117,1.8,200.7112941074541,577.3607953843388,0.3476358209840767
42,A,50,50,81.56696108890992,23.641414141414145,23.38911618595297,22.98224929916502,22.79637414314603,23.15404269285116,23.63408418365788,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,23.195166927699056,10.811150708583869,10.811150708583869,1.8,194.60071275450963,538.025768803824,0.36169403779146
43,A,50,50,81.56696108890992,23.24242424242424,22.95645828878127,22.80325152104525,22.250436333400604,23.60245875424531,23.268071152285568,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,23.19334766003943,7.537500236735745,7.537500236735745,1.8,135.67500426124343,537.9413756794564,0.2522115055564869
44,A,50,50,81.56696108890992,22.843434343434343,22.724149621580583,23.0273866330846,22.240975030534084,22.189794475956383,23.09188058152496,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,22.512116545038115,14.546043292799787,14.546043292799787,1.8,261.8287792703962,506.8053913373788,0.516625876018153
45,A,50,50,81.56696108890992,22.444444444444443,22.29528972846556,24.126921429077843,23.668272507812468,22.175896262503883,22.292870797775112,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,22.61538464389887,10.262413139248451,10.262413139248451,1.8,184.72343650647213,511.46562259149687,0.36116491186741817
46,A,50,50,81.56696108890992,22.045454545454543,22.15279956172901,21.090412719010004,20.430753593215627,22.352469048627142,22.42174007910532,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,21.966586990754013,6.291038357674472,6.291038357674472,1.8,113.2386904381405,482.5409440223635,0.23467167261332422
47,A,50,50,81.56696108890992,21.646464646464647,21.44857137509024,22.22496344784937,19.95778230083653,21.97825697325764,21.609734671236872,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,21.674334131623745,7.783409756401756,7.783409756401756,1.8,140.1013756152316,469.78676004927,0.29822333775549176
48,A,50,50,81.56696108890992,21.247474747474747,21.33288047058596,20.678735172018985,19.066327815078303,20.705082556848613,21.2615910863466,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,20.745785056378296,13.617275278022444,13.617275278022444,1.8,245.110955004404,430.397597605449,0.5694988921130093
49,A,50,50,81.56696108890992,20.848484848484848,20.67589848569605,21.236877393532623,18.88115471917077,21.426627413537467,21.048082111009546,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,20.964312382036972,9.533833864512562,9.533833864512562,1.8,171.60900956122612,439.5123936516287,0.3904531750184246
50,A,50,50,81.56696108890992,20.449494949494948,20.416154801754608,20.707236286890986,16.975320019829258,20.81969173649253,20.36065391624915,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,20.32142491393309,9.942029842864976,9.942029842864976,1.8,178.95653717156955,412.9703105326205,0.43333995836350514
51,A,50,50,81.56696108890992,20.05050505050505,20.03199077960047,20.54612267782584,20.695014023904506,20.651472616894367,19.943947292839862,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,20.43595321517783,6.553750088902001,6.553750088902001,1.8,117.96750160023602,417.63818381293703,0.2824634005521738
52,A,50,50,81.56696108890992,19.651515151515152,19.44955765341676,17.69133265331811,16.39206178937877,20.01168360095284,19.66421235106233,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,19.206871387156756,12.75926938186734,12.75926938186734,1.8,229.6668488736121,368.91390848278087,0.6225486315171873
53,A,50,50,81.56696108890992,19.252525252525253,19.36496933057138,17.566855288459625,20.41777968733324,19.688550041016704,19.103809633358047,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,19.33882234408115,12.57704019696738,12.57704019696738,1.8,226.38672354541282,374.0000496559324,0.6053120146740116
54,A,50,50,81.56696108890992,18.85353535353536,18.731812740804298,19.106011727278,17.928568186719833,19.08497326456331,18.834439470249954,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,18.879674856610364,13.041279919394707,13.041279919394707,1.8,234.74303854910474,356.4521226913256,0.6585541889236652
55,A,50,50,81.56696108890992,18.454545454545453,18.26512463226985,18.939106766146008,16.40666750642382,18.893660333335625,18.54028331461761,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,18.498793110692105,11.68313490601447,11.68313490601447,1.8,210.29642830826046,342.2153465521897,0.6145148966198951
56,A,50,50,81.56696108890992,18.05555555555556,18.03211044507513,18.04508201309417,16.81304536537163,18.003739802448784,18.181014207565653,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,17.923696156137296,11.315219917551389,11.315219917551389,1.8,203.673958515925,321.2688838975309,0.6339672739078182
57,A,50,50,81.56696108890992,17.656565656565654,17.622435499261044,18.19299244568853,16.518571326461124,17.65621846845348,17.739417256480497,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,17.62587803108131,14.170134491465618,14.170134491465618,1.8,255.06242084638112,310.68157636655474,0.8209769752984906
58,A,50,50,81.56696108890992,17.257575757575758,17.192687614354373,17.29933906882003,19.25431285268235,17.655828319201717,17.15694185445792,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,17.60192035838771,9.64479801600914,9.64479801600914,1.8,173.6063642881645,309.8376003030237,0.5603140616838501
59,A,50,50,81.56696108890992,16.858585858585858,16.77244121442016,17.50381600224227,19.617890453079177,16.80161936407269,16.869690317045375,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,17.152954966354706,7.033707279806092,7.033707279806092,1.8,126.60673103650966,294.23386407779253,0.43029286052211885
60,A,50,50,81.56696108890992,16.45959595959596,16.19749941695705,16.204581097468353,18.755939501921613,16.074651338089016,16.325684661137718,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,16.386863731099957,9.449909189752288,9.449909189752288,1.8,170.0983654155412,268.5393029416392,0.6334207453145438
61,A,50,50,81.56696108890992,16.06060606060606,15.994477004595282,15.48103126443634,15.422031229735566,16.239153961202355,15.895643299504684,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,15.974653067581336,14.3364176104091,14.3364176104091,1.8,258.05551698736383,255.19954062958578,1.011191150073124
62,A,50,50,81.56696108890992,15.66161616161616,15.463584936157453,14.870424285107337,12.174468754019673,15.842240336832386,15.815311910797556,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,15.287780101548524,14.398691277500054,14.398691277500054,1.8,259.17644299500097,233.72622043330298,1.1088890348481915
63,A,50,50,81.56696108890992,15.262626262626265,15.39331799705143,13.688708168396856,16.909485660065567,14.860563120006038,15.22617254813952,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,15.04134827758719,6.07214321360051,6.07214321360051,1.8,109.29857784480919,226.25215800767512,0.4830830291620974
64,A,50,50,81.56696108890992,14.863636363636363,14.853498011374992,14.136388789975792,13.601466232666024,14.894238038513052,14.5448601032809,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,14.632349521992118,11.611890768974602,11.611890768974602,1.8,209.01403384154284,214.11565253374297,0.9761735369094693
65,A,50,50,81.56696108890992,14.464646464646464,14.49902600604154,15.620401189321576,13.54125834770301,14.680051963457387,14.4477546969151,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,14.642494514635567,6.893632654010956,6.893632654010956,1.8,124.08538777219721,214.41264561113266,0.5787223389670935
66,A,50,50,81.56696108890992,14.065656565656564,14.362209936916846,12.968627395002333,13.607949740599706,13.796734698147477,14.06950219157845,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,13.81996285070101,6.207855446221394,6.207855446221394,1.8,111.7413980319851,191.00137319475598,0.585029291480785
67,A,50,50,81.56696108890992,13.666666666666664,13.409418043060024,12.340480973918623,17.80504241195304,13.724396424858774,13.56476063432897,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,13.820550158100348,14.797342790400071,14.797342790400071,1.8,266.35217022720127,191.01760667256755,1.3943854436610563
68,A,50,50,81.56696108890992,13.267676767676768,13.31727723082632,13.739069010310196,14.019582072430431,13.004911691948646,13.195726227336763,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,13.2856057592765,6.132763939663004,6.132763939663004,1.8,110.38975091393408,176.5173203909209,0.6253763124743873
69,A,50,50,81.56696108890992,12.868686868686869,12.92460172269111,11.883455832687009,10.684312862759048,12.898260386162049,12.53912632250148,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,12.531948106529912,10.608597382166534,10.608597382166534,1.8,190.95475287899762,157.05972334475862,1.2158098130596902
70,A,50,50,81.56696108890992,12.469696969696969,12.376945059871488,12.227750428255767,16.226031325385847,12.979051741718498,12.476601981615024,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,12.989261846150518,10.291477662232868,10.291477662232868,1.8,185.24659792019162,168.73092330786153,1.0978817296115666
71,A,50,50,81.56696108890992,12.07070707070707,12.17631595392505,11.790502112711987,8.899651835485598,11.424177610159502,12.19357295549013,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,11.485514172332165,11.120042821384448,11.120042821384448,1.8,200.16077078492006,131.927035802843,1.517208126195212
72,A,50,50,81.56696108890992,11.67171717171717,11.72420306117522,12.544861318580068,9.201105131304445,12.61004553287098,11.626085850842482,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,12.00047438884636,14.647854185475309,14.647854185475309,1.8,263.66137533855556,144.0213855573574,1.8307098929662136
73,A,50,50,81.56696108890992,11.272727272727272,10.894100934367229,10.179766572873278,11.19724214870391,11.295955190247248,11.276179135748112,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,11.041645402810564,7.657271370261554,7.657271370261554,1.8,137.83088466470795,121.92793320140768,1.1304291071434045
74,A,50,50,81.56696108890992,10.873737373737374,10.990291701071316,9.283442862411889,16.780395055868926,10.597961960921626,10.652244970849374,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,11.074849397965686,12.46365284876337,12.46365284876337,1.8,224.34575127774067,122.66228918762091,1.8289708496682913
75,A,50,50,81.56696108890992,10.474747474747474,10.303366290893392,11.41036822838346,11.121786016443943,10.368539591748831,10.29108298614664,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,10.557230457376672,5.0728842709502375,5.0728842709502375,1.8,91.31191687710428,111.46511493016166,0.8191972612625543
76,A,50,50,81.56696108890992,10.075757575757574,10.385438133702282,10.096538276376856,10.552416362697803,9.422748463150958,10.362216933352771,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,9.921525305511485,9.210889853467444,9.210889853467444,1.8,165.796017362414,98.44666438790478,1.6841202126375328
77,A,50,50,81.56696108890992,9.676767676767676,9.555487651929674,10.048163356249091,10.124057429977926,9.592307653213886,9.461404670722551,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,9.682542230087972,9.693570750462255,9.693570750462255,1.8,174.4842735083206,93.76162403743696,1.8609348472745402
78,A,50,50,81.56696108890992,9.277777777777777,9.368739347931497,10.181769139122288,6.754809193643604,9.702352720092978,9.16523158989125,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,9.375118769319263,6.192464038085132,6.192464038085132,1.8,111.46435268553238,87.90285193884233,1.2680402310846839
79,A,50,50,81.56696108890992,8.878787878787879,9.12936533028567,7.827511926573882,8.092442234439282,8.902968314129788,8.861325285892855,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,8.730299118777824,8.058400257767403,8.058400257767403,1.8,145.05120463981325,76.22812270333284,1.902856839388901
80,A,50,50,81.56696108890992,8.47979797979798,8.742555230851545,9.986704259199715,8.406744016358036,7.9837967954498525,8.589140817532407,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,8.522846661551647,14.128726939167066,14.128726939167066,1.8,254.3170849050072,72.64891521632205,3.500631553103627
81,A,50,50,81.56696108890992,8.08080808080808,7.997206445836362,6.281491032095328,8.317022116072536,8.137491322253242,8.124618946756152,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,7.867668212438979,11.613614282309674,11.613614282309674,1.8,209.04505708157413,61.910203101022766,3.376584902176176
82,A,50,50,81.56696108890992,7.68181818181818,7.466661321819488,6.66189544246718,6.830148012779135,8.130725522253606,7.48288433038619,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,7.602377856607529,10.579865896912745,10.579865896912745,1.8,190.43758614442942,57.80614907463648,3.294417448540737
83,A,50,50,81.56696108890992,7.282828282828284,7.408829473566079,6.5139630020121455,2.4181965786105657,7.070679729004895,7.432981761337359,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,6.681599561082345,7.338632542549504,7.338632542549504,1.8,132.09538576589105,44.653772694655785,2.9582133332644562
84,A,50,50,81.56696108890992,6.8838383838383805,6.865012920101719,5.919952719538912,10.58619592924787,6.758249263002286,6.896777046323056,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,7.028789151831363,7.772929481421727,7.772929481421727,1.8,139.91273066559108,49.413876940902256,2.8314461306673664
85,A,50,50,81.56696108890992,6.484848484848484,6.671618063389568,7.87958113626999,4.969118681142746,6.11040887601522,6.3668839714856444,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,6.398769445053034,5.600704743010212,5.600704743010212,1.8,100.81268537418381,40.95425041094431,2.4615927373253395
86,A,50,50,81.56696108890992,6.085858585858581,6.291186925047146,6.91740315234607,4.2766918049242335,6.484850360715427,6.070077125259956,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,6.261372070445299,11.634967534444938,11.634967534444938,1.8,209.42941562000888,39.21478020455245,5.340573491106708
87,A,50,50,81.56696108890992,5.686868686868685,5.491414490565065,3.6760630659192777,3.2189736102969024,5.765565427716451,5.836315270893291,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,5.193249713187638,5.953166998381604,5.953166998381604,1.8,107.15700597086887,26.97984258352348,3.9717431871270206
88,A,50,50,81.56696108890992,5.287878787878789,5.030292972843296,5.436019704984332,0.2838236268464627,5.521834029730926,5.276586891143912,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,4.89994024147543,10.42079458034447,10.42079458034447,1.8,187.57430244620048,24.019414370030294,7.809278759112557
89,A,50,50,81.56696108890992,4.888888888888886,4.810340864825562,4.218142353769073,6.804152680078174,4.824432914240356,4.696006199750331,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,4.906853558522527,9.804160462380157,9.804160462380157,1.8,176.47488832284282,24.087211844785188,7.32649712469935
90,A,50,50,81.56696108890992,4.48989898989899,4.856643350120656,5.818478483278011,3.5678340013617724,4.650098640010265,4.369103144831076,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,4.732432404223893,8.156962699530872,8.156962699530872,1.8,146.82532859155572,22.405916460548337,6.552971347995577
91,A,50,50,81.56696108890992,4.090909090909086,3.848305729089514,4.447599082696002,-0.0532796466520748,3.366512537387401,4.074119382354499,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,3.376869579037019,5.08979904117645,5.08979904117645,1.8,91.6163827411761,11.413248153825654,8.027196246536253
92,A,50,50,81.56696108890992,3.6919191919191903,3.663836845603316,6.9852428172987775,2.9448074154496475,3.992166014282696,3.578758941596904,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,4.192895706219679,11.43711709317293,11.43711709317293,1.8,205.86810767711273,17.590374403235423,11.703452294866851
93,A,50,50,81.56696108890992,3.292929292929294,3.3508101562410344,3.4002542369927427,5.578860612434168,3.143092870244722,3.0836268655490886,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,3.441396234118051,13.068814662765496,13.068814662765496,1.8,235.2386639297789,11.853208040201903,19.845991324199517
94,A,50,50,81.56696108890992,2.893939393939391,2.931779710585026,3.99331460745334,1.380222278385493,2.529636733428962,2.9464913431739257,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,2.754028952395163,11.468607032862549,11.468607032862549,1.8,206.43492659152588,7.5946754706308,27.181533613888543
95,A,50,50,81.56696108890992,2.494949494949495,2.8605689866919386,2.277633891248363,2.340934992124827,2.387373228511229,2.431749748252424,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,2.479765835139616,11.806718930794908,11.806718930794908,1.8,212.52094075430836,6.159238597125678,34.50441761640557
96,A,50,50,81.56696108890992,2.095959595959592,1.9296006970781083,2.398347106349617,3.104664701273917,1.8844771963928648,2.117608617087147,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,2.0969256093222803,13.095748007695535,13.095748007695535,1.8,235.72346413851963,4.407097011031617,53.487241952802236
97,A,50,50,81.56696108890992,1.6969696969696957,1.915685854718283,1.8156031989763712,-1.476963677779923,1.3861086020999749,1.5112346338092038,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,1.3161303092535834,14.587111551758085,14.587111551758085,1.8,262.5680079316455,1.7421989909359332,150.7106876411347
98,A,50,50,81.56696108890992,1.2979797979797991,1.6042929017404506,1.084429370454353,-1.800698369963694,0.9582035358194144,1.1236369728083624,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.8864847810885814,10.245007884747828,10.245007884747828,1.8,184.4101419254609,0.7958552671016701,231.713163873429
99,A,50,50,81.56696108890992,0.8989898989898961,0.9408366527698828,1.942605337271889,1.364329656942114,1.4850543980687996,0.9319328418757196,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,1.3625031024540335,11.967709672338618,11.967709672338618,1.8,215.4187741020951,1.8664147041968666,115.4184938736815
100,A,50,50,81.56696108890992,0.5,0.4584328792593775,0.1549942480013686,-0.1134351699108885,-0.1758167333514526,0.6044335328268058,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.09004438784628642,8.094490875757609,8.094490875757609,1.8,145.70083576363697,0.018107991782612454,8046.217245555686
1,C,80,100,-33.72417506752097,5.0,4.781301124380131,5.6402348977443335,3.517392916110075,5.580655872587817,5.341072422059707,0.0454545454545453,0.0272727272727271,0.018181818181818,0.8181818181818183,0.0909090909090909,5.486652262735039,-2.0,0.1,1.0,1.0,30.11335305217553,0.0332078595919678
2,C,80,100,-33.72417506752097,5.252525252525253,5.650197377753294,2.780497618786519,4.432356815618753,6.607106488533721,5.258599703633168,0.0454545454545453,0.0272727272727271,0.018181818181818,0.8181818181818183,0.0909090909090909,6.297116130733909,-2.080808080808081,0.1,1.0,1.0,39.663671563949194,0.025211987709905112
3,C,80,100,-33.72417506752097,5.505050505050505,5.172668172459839,7.644406316787176,2.19105869574799,5.053110371632029,5.546858638533597,0.0454545454545453,0.0272727272727271,0.018181818181818,0.8181818181818183,0.0909090909090909,5.12206542760341,-2.1616161616161618,0.1,1.0,1.0,26.2455542446501,0.038101691077979054
4,C,80,100,-33.72417506752097,5.757575757575758,5.677617420975258,3.79651165827729,3.545770719573752,5.2623289811318665,5.690102253068636,0.0454545454545453,0.0272727272727271,0.018181818181818,0.8181818181818183,0.0909090909090909,5.248907221376453,-2.242424242424242,0.1,1.0,1.0,27.561027018617878,0.03628311816263179
