tick,scenario_type,precipitation,fog,sun_altitude,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,w_lidar,w_stereo,w_camera,w_ai,d_fusion,v_approach,v_app_clamped,mu_factor,risk_numerator,risk_denominator,risk_score
4,E,40,80,-8.26224640315533,38.80303030303031,39.031488250931815,40.80558470728075,38.875531245307165,39.50904128427296,0.2,0.12,0.08,0.6,39.5184350852484,7.585485889888158,7.585485889888158,2.0,151.70971779776318,1561.7167115869916,0.09714291758048628
5,E,40,80,-8.26224640315533,38.4040404040404,38.611802320104815,39.25315325750218,36.53765966073521,38.98048199872563,0.2,0.12,0.08,0.6,38.74404082701542,11.820664425454863,11.820664425454863,2.0,236.41328850909727,1501.1106996054375,0.1574922412925561
6,E,40,80,-8.26224640315533,38.005050505050505,38.08729812909289,39.02558011163224,40.798996535743626,37.10342558483763,0.2,0.12,0.08,0.6,37.82650431297652,12.30885138696578,12.30885138696578,2.0,246.17702773931558,1430.854428539631,0.1720489679656445
7,E,40,80,-8.26224640315533,37.60606060606061,37.22630728781969,36.3269062873921,38.21418187416226,37.44323572600917,0.2,0.12,0.08,0.6,37.32756619758947,7.464046610574398,7.464046610574398,2.0,149.28093221148796,1393.357198235424,0.10713758998808086
8,E,40,80,-8.26224640315533,37.20707070707071,36.95081851456552,38.69237990720671,39.89355343755721,37.02523496460273,0.2,0.12,0.08,0.6,37.43987454554413,6.1673253292465855,6.1673253292465855,2.0,123.34650658493172,1401.7542059860832,0.08799439021348392
9,E,40,80,-8.26224640315533,36.80808080808081,37.07547957373453,34.47526385361921,35.454702126767216,36.90186204659683,0.2,0.12,0.08,0.6,36.529620975280686,14.17293804256051,14.17293804256051,2.0,283.4587608512102,1334.4232085976666,0.21242043680362427
10,E,40,80,-8.26224640315533,36.40909090909091,36.260611184118304,36.080413369280514,31.955026845836503,36.26401235292403,0.2,0.12,0.08,0.6,35.89658140055866,7.005793356850823,7.005793356850823,2.0,140.11586713701647,1288.574556246934,0.10873710524373072
11,E,40,80,-8.26224640315533,36.01010101010101,35.406408042567804,36.71704151868014,33.82887668317306,35.62113715864921,0.2,0.12,0.08,0.6,35.56631902059855,8.334678543853034,8.334678543853034,2.0,166.69357087706067,1264.9730486749902,0.13177638136374972
12,E,40,80,-8.26224640315533,35.611111111111114,35.46262527617801,37.044745651616985,32.874769128610815,36.38537347200968,0.2,0.12,0.08,0.6,35.99910014692431,10.713950849295337,10.713950849295337,2.0,214.27901698590674,1295.945211388286,0.1653457376923825
13,E,40,80,-8.26224640315533,35.21212121212121,34.987027349880755,35.4394233826188,37.18665859713062,35.3670459330879,0.2,0.12,0.08,0.6,35.4452965235136,12.201785871422324,12.201785871422324,2.0,244.03571742844647,1256.379045639805,0.19423733488341685
14,E,40,80,-8.26224640315533,34.813131313131315,34.694709182555115,35.708619720756246,31.105596145004597,36.03277384335451,0.2,0.12,0.08,0.6,35.33208820061485,8.83687820635282,8.83687820635282,2.0,176.7375641270564,1248.3664566160269,0.14157506651223442
15,E,40,80,-8.26224640315533,34.41414141414141,34.32706283438315,35.023250682898194,36.56115981442493,34.16386126291379,0.2,0.12,0.08,0.6,34.49141219172668,9.761112714822016,9.761112714822016,2.0,195.22225429644033,1189.667514979592,0.1640981634266018
16,E,40,80,-8.26224640315533,34.01515151515152,34.11719177635948,31.79070299234499,35.27433860622631,33.94418735359356,0.2,0.12,0.08,0.6,33.82678221500754,7.078247279568185,7.078247279568185,2.0,141.5649455913637,1144.2611950215505,0.1237173349994601
17,E,40,80,-8.26224640315533,33.61616161616162,33.91354487521522,34.269671954616555,38.705036429922274,33.719866115420984,0.2,0.12,0.08,0.6,34.223392193243406,12.153495092917131,12.153495092917131,2.0,243.06990185834263,1171.2505732125537,0.20753023086395647
18,E,40,80,-8.26224640315533,33.21717171717172,32.90309075233709,33.79133091595414,32.18399644178961,33.05359673341738,0.2,0.12,0.08,0.6,33.04245561577551,7.486105197321725,7.486105197321725,2.0,149.72210394643452,1091.8138731204945,0.1371315272982531
19,E,40,80,-8.26224640315533,32.81818181818182,32.66836281878621,31.187823868192936,31.66613891900584,33.00521306407845,0.2,0.12,0.08,0.6,32.61263037990793,6.620626334584285,6.620626334584285,2.0,132.4125266916857,1063.5936602964935,0.12449540800645018
20,E,40,80,-8.26224640315533,32.41919191919192,32.37761154636128,31.30081856539087,26.79578138742616,31.87638038749724,0.2,0.12,0.08,0.6,31.501111280611596,8.699270648810124,8.699270648810124,2.0,173.9854129762025,992.3300119134751,0.17533019347133574
21,E,40,80,-8.26224640315533,32.02020202020202,32.08724793925366,31.15023165439642,33.8167170014974,30.674264260348973,0.2,0.12,0.08,0.6,31.26537330270748,13.55359055896902,13.55359055896902,2.0,271.0718111793804,977.5335677576537,0.27730179312531134
22,E,40,80,-8.26224640315533,31.62121212121212,31.443143431721683,30.429827805887108,34.39594298676777,31.27277694037584,0.2,0.12,0.08,0.6,31.455549626217717,12.82465616790978,12.82465616790978,2.0,256.4931233581956,989.4616022874455,0.2592249388609246
23,E,40,80,-8.26224640315533,31.22222222222222,31.67961987899657,32.10253342631353,28.24698267494988,31.689872356300977,0.2,0.12,0.08,0.6,31.461910014733512,8.370822444952772,8.370822444952772,2.0,167.41644889905544,989.8617817751889,0.16913113727738405
24,E,40,80,-8.26224640315533,30.823232323232325,30.861919405030463,31.38421019523205,35.47063628299901,31.08396524676901,0.2,0.12,0.08,0.6,31.426519155135267,6.143936468504815,6.143936468504815,2.0,122.8787293700963,987.6361062080839,0.12441700804345353
25,E,40,80,-8.26224640315533,30.424242424242426,30.30415742883027,32.26942852533321,30.03300646677618,30.321023832558097,0.2,0.12,0.08,0.6,30.528417725682992,7.182273826355653,7.182273826355653,2.0,143.64547652711306,931.9942888337955,0.15412699224461626
26,E,40,80,-8.26224640315533,30.02525252525253,30.282725889775723,29.78051114919851,31.818941334068462,29.876061688643244,0.2,0.12,0.08,0.6,30.101358835770387,14.431927199796723,14.431927199796723,2.0,288.63854399593447,906.101803759812,0.3185497951756051
27,E,40,80,-8.26224640315533,29.626262626262623,29.58842156444129,29.71924200410431,28.50235268814154,28.731380667863228,0.2,0.12,0.08,0.6,29.003009969150035,8.337509403070996,8.337509403070996,2.0,166.75018806141992,841.1845872706164,0.19823257651744747
28,E,40,80,-8.26224640315533,29.227272727272727,29.26123981689997,30.689868379879336,32.57062111872897,29.320698504192404,0.2,0.12,0.08,0.6,29.733100960979275,11.4191640297929,11.4191640297929,2.0,228.38328059585797,884.0672927557866,0.25833246232189955
29,E,40,80,-8.26224640315533,28.828282828282827,28.446816105761677,29.187449117554934,30.189121674607804,28.736208124694816,0.2,0.12,0.08,0.6,28.848711724044442,12.266359820896158,12.266359820896158,2.0,245.32719641792315,832.2581681370192,0.29477295124309744
30,E,40,80,-8.26224640315533,28.429292929292927,29.114443435407654,25.321272560446378,30.67880513454593,28.593562265087407,0.2,0.12,0.08,0.6,28.471883164151215,5.073613308199782,5.073613308199782,2.0,101.47226616399564,810.6581309130775,0.12517269893993818
31,E,40,80,-8.26224640315533,28.03030303030303,27.939644169524176,28.067586418386323,22.744329938846256,28.16919379262545,0.2,0.12,0.08,0.6,27.67710187479416,7.589126095461337,7.589126095461337,2.0,151.78252190922674,766.0319681877345,0.19814123719707322
32,E,40,80,-8.26224640315533,27.63131313131313,27.73493582165761,28.60778599659332,27.615634982535585,27.828008155707806,0.2,0.12,0.08,0.6,27.885977175950252,11.754414723110028,11.754414723110028,2.0,235.08829446220057,777.6377230576184,0.30231081581002717
33,E,40,80,-8.26224640315533,27.232323232323232,27.300104121997418,28.685671556026456,22.320638744753943,26.958863054029425,0.2,0.12,0.08,0.6,26.86327034312063,9.120980691476433,9.120980691476433,2.0,182.41961382952866,721.6452935275843,0.25278293292514326
34,E,40,80,-8.26224640315533,26.83333333333333,26.966080552432537,27.33911410561752,25.71968204943524,27.22858489438865,0.2,0.12,0.08,0.6,27.06863530374862,8.112572895873988,8.112572895873988,2.0,162.25145791747977,732.7210172073462,0.22143688267040068
35,E,40,80,-8.26224640315533,26.434343434343432,26.10950955234296,26.69327711121015,22.02402134564516,27.25639406709112,0.2,0.12,0.08,0.6,26.54085331172009,10.813513425984638,10.813513425984638,2.0,216.27026851969276,704.4268945142434,0.30701591634832137
36,E,40,80,-8.26224640315533,26.035353535353536,26.11419487343085,26.15404907570099,29.09865326733011,26.087684805085207,0.2,0.12,0.08,0.6,26.34182800820782,12.464774064119132,12.464774064119132,2.0,249.29548128238264,693.9019028140019,0.35926617331845745
37,E,40,80,-8.26224640315533,25.63636363636364,25.714800836337808,26.834643670033586,22.96861753421949,24.765120509912148,0.2,0.12,0.08,0.6,25.05967911635644,13.81141001993278,13.81141001993278,2.0,276.2282003986556,627.997517414751,0.43985556111080143
38,E,40,80,-8.26224640315533,25.237373737373737,25.21999904221299,26.553119965690755,19.797060066560157,24.70972415276505,0.2,0.12,0.08,0.6,24.63997350130933,6.55008930317751,6.55008930317751,2.0,131.00178606355018,607.138294145226,0.21576926925353002
39,E,40,80,-8.26224640315533,24.83838383838384,25.06353531146713,24.165427879875235,26.40013802134837,24.868163963697477,0.2,0.12,0.08,0.6,24.94546782780481,5.774659048265414,5.774659048265414,2.0,115.49318096530827,622.2863651480448,0.18559490844352972
40,E,40,80,-8.26224640315533,24.439393939393938,24.4648283372939,24.363644037062677,21.33262210140489,24.35849178102763,0.2,0.12,0.08,0.6,24.13830778863527,5.204814670326278,5.204814670326278,2.0,104.09629340652556,582.6679028988901,0.17865458675280643
41,E,40,80,-8.26224640315533,24.04040404040404,24.21864745457842,24.843548804820248,30.148300267153928,24.811783396697056,0.2,0.12,0.08,0.6,25.12388940688466,5.525617084504873,5.525617084504873,2.0,110.51234169009746,631.2198189293713,0.17507742687411237
42,E,40,80,-8.26224640315533,23.641414141414145,23.56792786681285,24.244870348948936,25.904194442648222,22.658332928016684,0.2,0.12,0.08,0.6,23.29030532745831,13.303213585793651,13.303213585793651,2.0,266.064271715873,542.4483222462329,0.49048777699988677
43,E,40,80,-8.26224640315533,23.24242424242424,23.50694129132268,23.654156520476352,26.10222576596528,23.58189789886852,0.2,0.12,0.08,0.6,23.77720384132003,6.45573094588025,6.45573094588025,2.0,129.114618917605,565.365422511684,0.2283737451505299
44,E,40,80,-8.26224640315533,22.843434343434343,22.678592877459653,23.77210375232008,24.32191779720756,21.67419599255802,0.2,0.12,0.08,0.6,22.338642045081755,5.379007587550207,5.379007587550207,2.0,107.58015175100414,499.0249284182944,0.21558071676296686
45,E,40,80,-8.26224640315533,22.444444444444443,22.731928330937198,21.37415436327605,18.644975032920385,22.72270505194449,0.2,0.12,0.08,0.6,22.23650522358089,14.467673869762466,14.467673869762466,2.0,289.35347739524934,494.4721645583403,0.5851764732878305
46,E,40,80,-8.26224640315533,22.045454545454543,21.946759293773717,21.85416221002403,19.666448670292517,22.766475607727493,0.2,0.12,0.08,0.6,22.245052582217525,14.80462564487547,14.80462564487547,2.0,296.0925128975094,494.8523643856226,0.59834515141727
47,E,40,80,-8.26224640315533,21.646464646464647,21.50437875945675,21.99163406984536,21.866795615541555,21.50744399171388,0.2,0.12,0.08,0.6,21.593681884544445,12.107671184549575,12.107671184549575,2.0,242.1534236909915,466.29709733090294,0.5193114541717806
48,E,40,80,-8.26224640315533,21.247474747474747,21.61594720546085,23.02726726749177,16.652180631990056,21.27284017504465,0.2,0.12,0.08,0.6,21.182340068777176,5.588244596460141,5.588244596460141,2.0,111.76489192920283,448.70153078932304,0.24908515852975624
49,E,40,80,-8.26224640315533,20.848484848484848,20.73942588427217,19.30535080160765,21.239351112995266,19.833499575452176,0.2,0.12,0.08,0.6,20.06377510735828,5.06286703883659,5.06286703883659,2.0,101.2573407767318,402.56507155864966,0.2515303684561705
50,E,40,80,-8.26224640315533,20.449494949494948,20.557784454097416,20.68945795463649,21.462419103869024,20.792262746503454,0.2,0.12,0.08,0.6,20.786643021587455,9.237996610189995,9.237996610189995,2.0,184.7599322037999,432.09452810691045,0.42759146479653154
51,E,40,80,-8.26224640315533,20.05050505050505,19.924776866395916,17.45724931885978,21.05589008950232,19.78657415549631,0.2,0.12,0.08,0.6,19.636240992000328,13.077184609110535,13.077184609110535,2.0,261.5436921822107,385.591960295914,0.6782913522924461
52,E,40,80,-8.26224640315533,19.651515151515152,19.522129083106083,18.76241032790988,13.65388666244502,20.095841912046502,0.2,0.12,0.08,0.6,19.305731136193906,11.779252136189228,11.779252136189228,2.0,235.58504272378457,372.7212547030068,0.632067637010678
53,E,40,80,-8.26224640315533,19.252525252525253,18.99771480446657,19.091978310489147,23.96053624995497,19.62883504311896,0.2,0.12,0.08,0.6,19.784724284019788,8.582905148417966,8.582905148417966,2.0,171.65810296835932,391.4453149946823,0.438523840732878
54,E,40,80,-8.26224640315533,18.853535353535356,19.052129199925893,20.114919222443877,21.467701131820483,18.719539850406576,0.2,0.12,0.08,0.6,19.173356147468027,9.250158081036025,9.250158081036025,2.0,185.0031616207205,367.62758595764996,0.5032352540650541
55,E,40,80,-8.26224640315533,18.454545454545453,18.25714950664389,20.291719997371622,25.03262134429002,18.09372700397646,0.2,0.12,0.08,0.6,18.94528221094245,5.584076259471273,5.584076259471273,2.0,111.68152518942547,358.9337180522525,0.31114804648463595
56,E,40,80,-8.26224640315533,18.055555555555557,18.046538176781542,19.68656753350323,22.81398434594245,17.96398696891905,0.2,0.12,0.08,0.6,18.57520666840352,13.13538646503577,13.13538646503577,2.0,262.7077293007154,345.0483027739026,0.7613650818994409
57,E,40,80,-8.26224640315533,17.656565656565654,17.65777797239286,18.829809420262087,18.003442540869074,17.53923762330723,0.2,0.12,0.08,0.6,17.75495070216389,11.946671822463152,11.946671822463152,2.0,238.93343644926304,315.24827443627,0.7579214727710283
58,E,40,80,-8.26224640315533,17.257575757575758,17.37185615425335,16.784654170970505,12.049014782327475,17.38999277785806,0.2,0.12,0.08,0.6,16.886446580668164,5.243376073888161,5.243376073888161,2.0,104.86752147776322,285.1620781217595,0.3677470797256096
59,E,40,80,-8.26224640315533,16.858585858585858,17.171204372226732,16.391462960722574,14.562227569802204,17.44051026670049,0.2,0.12,0.08,0.6,17.030500795336525,8.748800200350605,8.748800200350605,2.0,174.97600400701208,290.04795733995803,0.603265768915335
60,E,40,80,-8.26224640315533,16.45959595959596,16.74602694925961,16.7333662910276,16.953500027293956,17.500300184687603,0.2,0.12,0.08,0.6,17.21366945777131,14.70704443181809,14.70704443181809,2.0,294.1408886363618,296.3204162014088,0.9926446932243589
61,E,40,80,-8.26224640315533,16.06060606060606,16.359846065012302,15.722551216063584,12.273459732881877,16.480820580396983,0.2,0.12,0.08,0.6,16.02904448579883,14.391047135516352,14.391047135516352,2.0,287.820942710327,256.9402671277179,1.1201862048631683
62,E,40,80,-8.26224640315533,15.66161616161616,15.550768991973465,16.253949734745326,17.918732515284358,15.104169805471049,0.2,0.12,0.08,0.6,15.55662825106951,5.972528857124639,5.972528857124639,2.0,119.45057714249279,242.018682541974,0.4935593231393454
63,E,40,80,-8.26224640315533,15.262626262626265,15.59729027187347,13.861401501782789,15.196613285509924,14.666935694325312,0.2,0.12,0.08,0.6,14.79871671402461,9.101711736992211,9.101711736992211,2.0,182.03423473984424,219.01201638195136,0.8311609460842605
64,E,40,80,-8.26224640315533,14.863636363636363,14.828913471464247,15.74727943977008,12.004428194220235,14.745413890409491,0.2,0.12,0.08,0.6,14.663058816848572,11.584667270927149,11.584667270927149,2.0,231.69334541854298,215.01529386636065,1.077566815142686
65,E,40,80,-8.26224640315533,14.464646464646464,14.544758526080413,13.837928772920886,11.605971036751733,13.69900985504369,0.2,0.12,0.08,0.6,13.71738675393294,6.793409897607993,6.793409897607993,2.0,135.86819795215985,188.1766993569749,0.7220245567939058
66,E,40,80,-8.26224640315533,14.065656565656564,14.288402926088276,15.126386034532358,15.775525629415217,13.504160431319626,0.2,0.12,0.08,0.6,14.037385218506532,8.362235980999422,8.362235980999422,2.0,167.24471961998844,197.05818377274568,0.848707302675949
67,E,40,80,-8.26224640315533,13.666666666666664,13.677749587295436,14.232312582697864,12.40318755388465,13.522638338813294,0.2,0.12,0.08,0.6,13.54926543498158,7.585214812202907,7.585214812202907,2.0,151.70429624405816,183.59259382758657,0.8263094555247964
68,E,40,80,-8.26224640315533,13.267676767676768,13.100651113997046,10.063499396243206,10.447093891905434,13.35662586152766,0.2,0.12,0.08,0.6,12.677493178617624,10.9255465152728,10.9255465152728,2.0,218.510930305456,160.72883329389637,1.3595005067068688
69,E,40,80,-8.26224640315533,12.868686868686869,12.95507586565578,15.70573125107315,13.248492362758986,12.311427143759987,0.2,0.12,0.08,0.6,12.922438598536646,8.38854617514555,8.38854617514555,2.0,167.770923502911,166.99941933294974,1.0046198015121424
70,E,40,80,-8.26224640315533,12.469696969696969,12.659239447515647,14.994721283600729,10.429421281023773,12.603362096922886,0.2,0.12,0.08,0.6,12.72758540417085,9.203283642324164,9.203283642324164,2.0,184.0656728464833,162.00143022046282,1.1361978261302625
71,E,40,80,-8.26224640315533,12.07070707070707,11.35683888034798,13.927965633218408,9.3017049504919,12.53326395067999,0.2,0.12,0.08,0.6,12.20681841850315,10.059903653855269,10.059903653855269,2.0,201.1980730771054,149.01641590230776,1.3501738842585431
72,E,40,80,-8.26224640315533,11.67171717171717,11.221461095681168,13.696133587694604,8.99269646426999,11.631269321289675,0.2,0.12,0.08,0.6,11.58600555957499,14.095481276243223,14.095481276243223,2.0,281.90962552486445,134.24552482650256,2.099955479999809
73,E,40,80,-8.26224640315533,11.272727272727272,10.879038290752924,13.339164203035098,14.138026001866072,10.03646603608547,0.2,0.12,0.08,0.6,10.929429064315364,10.48466394244116,10.48466394244116,2.0,209.69327884882318,119.46241967190143,1.7553074801660393
74,E,40,80,-8.26224640315533,10.873737373737374,10.591498321807563,8.997770745969673,10.627068393920148,11.704540522439215,0.2,0.12,0.08,0.6,11.070921938855015,5.282475241815733,5.282475241815733,2.0,105.64950483631465,122.5753125762213,0.8619150350574744
75,E,40,80,-8.26224640315533,10.474747474747474,10.285781475219988,10.192251997378987,17.89311956452236,9.85575558130208,0.2,0.12,0.08,0.6,10.625129448672514,9.897601178616702,9.897601178616702,2.0,197.95202357233404,112.90337580104787,1.7532870223575443
76,E,40,80,-8.26224640315533,10.075757575757574,10.186481134105634,10.71010318791393,12.579468975669933,9.32215017425198,0.2,0.12,0.08,0.6,9.922156231975581,14.936669051516798,14.936669051516798,2.0,298.733381030336,98.45918429173187,3.0340834446200278
77,E,40,80,-8.26224640315533,9.676767676767676,10.145560579921064,10.937538464109489,9.82964435558463,9.048873341646823,0.2,0.12,0.08,0.6,9.557312285112216,5.701181720512799,5.701181720512799,2.0,114.02363441025598,91.3522181151569,1.2481758709626505
78,E,40,80,-8.26224640315533,9.277777777777777,9.260647727120386,7.377860129661065,12.338574497265157,9.704744970062,0.2,0.12,0.08,0.6,9.547405702801818,9.261334602584586,9.261334602584586,2.0,185.2266920516917,91.16295565389268,2.031819731195634
79,E,40,80,-8.26224640315533,8.878787878787879,8.606204636042325,8.913314055477864,7.523701526243333,9.914720353391935,0.2,0.12,0.08,0.6,9.341566948000438,11.550193392966786,11.550193392966786,2.0,231.00386785933574,87.27487304397421,2.646854241116368
80,E,40,80,-8.26224640315533,8.47979797979798,8.424050230683905,7.519604725027416,3.2433001822176664,9.046198021238846,0.2,0.12,0.08,0.6,8.274345440460792,10.973256711397989,10.973256711397989,2.0,219.46513422795977,68.4747924680743,3.205050009173569
81,E,40,80,-8.26224640315533,8.08080808080808,8.22926949637573,8.4770339698005,11.20583743984856,7.083416605849921,0.2,0.12,0.08,0.6,7.809614934349043,7.997844175140902,7.997844175140902,2.0,159.95688350281804,61.00008542280761,2.6222403197325854
82,E,40,80,-8.26224640315533,7.68181818181818,7.553180138140522,7.460578338059575,9.883989880246464,7.599572842428702,0.2,0.12,0.08,0.6,7.7563683240721915,5.505447188371862,5.505447188371862,2.0,110.10894376743724,60.171249578670455,1.8299261613883573
83,E,40,80,-8.26224640315533,7.282828282828284,7.32828235233084,8.837515516376753,5.428862844522035,7.778623012650605,0.2,0.12,0.08,0.6,7.627641167583503,7.899281267879785,7.899281267879785,2.0,157.9856253575957,58.190909781414625,2.714953692098042
84,E,40,80,-8.26224640315533,6.8838383838383805,6.914705659274191,5.273037335888181,7.103172473787843,6.649374464767422,0.2,0.12,0.08,0.6,6.5735840889249,12.62793217700965,12.62793217700965,2.0,252.55864354019303,43.2220077741666,5.843288096652119
85,E,40,80,-8.26224640315533,6.484848484848484,6.31439178648808,4.517262367763034,3.8029804645890346,6.070230578813567,0.2,0.12,0.08,0.6,5.7513266258844435,8.528160674682686,8.528160674682686,2.0,170.56321349365373,33.08775795760734,5.15487370622641
86,E,40,80,-8.26224640315533,6.085858585858581,6.173412027362132,9.015600875079793,3.1316468353046862,5.55918583149919,0.2,0.12,0.08,0.6,5.90259775620589,9.289762165493594,9.289762165493594,2.0,185.79524330987186,34.8506602715668,5.331182877515077
87,E,40,80,-8.26224640315533,5.686868686868685,5.799965123375226,5.980217455622661,8.566291949130498,6.307052674373617,0.2,0.12,0.08,0.6,6.347154079904374,13.523456136007066,13.523456136007066,2.0,270.46912272014134,40.29636491404674,6.711998049875205
88,E,40,80,-8.26224640315533,5.287878787878789,5.251707286893493,4.6356570711678025,6.405490388318689,5.535036979125775,0.2,0.12,0.08,0.6,5.4400817244597945,6.186287995652489,6.186287995652489,2.0,123.72575991304979,29.604489168801454,4.1792904855604665
89,E,40,80,-8.26224640315533,4.888888888888886,5.0129974498949466,6.54041218347828,2.2552996477503244,5.654323965843865,0.2,0.12,0.08,0.6,5.360467303322729,9.351505466801672,9.351505466801672,2.0,187.03010933603343,28.744609709992048,6.506615021842479
90,E,40,80,-8.26224640315533,4.48989898989899,4.5232273609731335,5.799283395030314,5.171847542491082,4.138413231616494,0.2,0.12,0.08,0.6,4.497355221967447,12.028033724026807,12.028033724026807,2.0,240.56067448053614,20.236203992557865,11.88763834210238
91,E,40,80,-8.26224640315533,4.090909090909086,4.06726891699599,2.584277429856704,1.0514934805671854,3.4934664533185296,0.2,0.12,0.08,0.6,3.3037664254184946,14.830171159777285,14.830171159777285,2.0,296.6034231955457,10.924872593722498,27.14937136804469
92,E,40,80,-8.26224640315533,3.6919191919191903,3.993062489944682,5.191047844716472,-0.4817144937990525,3.612382514629888,0.2,0.12,0.08,0.6,3.5504305886289216,8.287530553020735,8.287530553020735,2.0,165.7506110604147,12.615557364671911,13.138588036116099
93,E,40,80,-8.26224640315533,3.292929292929294,3.1488180086044366,2.772105929222895,4.551572894437986,2.930123185222393,0.2,0.12,0.08,0.6,3.0846160559161095,13.94171687772811,13.94171687772811,2.0,278.8343375545622,9.524856212415456,29.274388120537434
94,E,40,80,-8.26224640315533,2.893939393939391,2.2882779258275336,1.3400032475085923,1.022076000691781,2.947751388734124,0.2,0.12,0.08,0.6,2.4688728881623545,10.66124673962091,10.66124673962091,2.0,213.2249347924182,6.105333337903126,34.924372346498316
95,E,40,80,-8.26224640315533,2.494949494949495,2.571886898036961,0.975230675952774,3.146063022766717,2.0023101190690733,0.2,0.12,0.08,0.6,2.0844761739845064,7.340525906250739,7.340525906250739,2.0,146.81051812501477,4.355040919909086,33.710479608554294
96,E,40,80,-8.26224640315533,2.095959595959592,2.0239516950816343,2.710739660786842,4.727635026966789,2.159021687558228,0.2,0.12,0.08,0.6,2.403702913003028,7.338054436741453,7.338054436741453,2.0,146.76108873482906,5.787787693979242,25.357026984161426
97,E,40,80,-8.26224640315533,1.6969696969696957,1.8012234976264572,1.755028329258661,3.310937472466971,1.2057938090580451,0.2,0.12,0.08,0.6,1.5591993822685155,13.651091529973275,13.651091529973275,2.0,273.0218305994655,2.44110271366652,111.84364716443599
98,E,40,80,-8.26224640315533,1.2979797979797991,1.5033184240852384,0.7498007128727224,3.008116829032229,1.1218507838788316,0.2,0.12,0.08,0.6,1.3043995870116518,7.970669098117074,7.970669098117074,2.0,159.41338196234148,1.7114582825961677,93.14476641552842
99,E,40,80,-8.26224640315533,0.8989898989898961,0.5884063739769263,1.5728395489619418,0.3660145974265696,0.3246629911579157,0.2,0.12,0.08,0.6,0.5305009831596933,12.22738826599588,12.22738826599588,2.0,244.54776531991763,0.2914312931334012,839.1266520852897
100,E,40,80,-8.26224640315533,0.5,0.1398533354944711,1.1841215299100352,1.5026782646152803,0.3836183521578182,0.2,0.12,0.08,0.6,0.5204505231520118,5.381471619071845,5.381471619071845,2.0,107.6294323814369,0.2808687470492028,383.20188170520197
1,A,10,90,-9.857528597048072,5.0,4.931200489308386,6.695078342307657,5.679960377144299,5.35421572743831,0.25,0.15,0.1,0.5,5.4821657751068305,-2.0,0.1,1.8,1.8,30.064141585752676,0.05987199051953027
2,A,10,90,-9.857528597048072,5.252525252525253,5.405684214127792,7.432084858068265,6.283348689860784,4.341863482084658,0.25,0.15,0.1,0.5,5.265500392270595,-2.080808080808081,0.1,1.8,1.8,27.73549438100179,0.0648987890849698
3,A,10,90,-9.857528597048072,5.505050505050505,5.185646926791217,4.929189550216792,8.131320796822873,5.468605957852686,0.25,0.15,0.1,0.5,5.583225222838953,-2.1616161616161618,0.1,1.8,1.8,31.18240388894508,0.057724863240519564
4,A,10,90,-9.857528597048072,5.757575757575758,5.760334144114236,4.230672290575588,2.3171956791577304,5.8939211362402855,0.25,0.15,0.1,0.5,5.253364515650813,-2.242424242424242,0.1,1.8,1.8,27.607838734299104,0.06519887403441461
5,A,10,90,-9.857528597048072,6.01010101010101,5.764362645504296,6.063203766280317,5.476904964818413,5.837012480240995,0.25,0.15,0.1,0.5,5.81676796292046,-2.323232323232323,0.1,1.8,1.8,33.84478953445784,0.053183961985267945
6,A,10,90,-9.857528597048072,6.262626262626263,6.307624378339754,5.150284105621265,6.480462625721367,6.427832948964623,0.25,0.15,0.1,0.5,6.211411447482576,-2.404040404040404,0.1,1.8,1.8,38.591632169917595,0.046642235603683815
7,A,10,90,-9.857528597048072,6.515151515151516,6.878555584644794,6.513147249595202,5.192031586673994,6.472528797734541,0.25,0.15,0.1,0.5,6.452078541135149,-2.484848484848485,0.1,1.8,1.8,41.639317500976674,0.043228374239269896
8,A,10,90,-9.857528597048072,6.767676767676768,6.909905440470398,5.131045679109067,4.075613907258028,7.384688515196011,0.25,0.15,0.1,0.5,6.597038860307768,-2.5656565656565657,0.1,1.8,1.8,43.53092172441081,0.04134991699453529
9,A,10,90,-9.857528597048072,7.020202020202021,6.96206247928636,7.628379800543356,5.86041015716697,6.558310047987334,0.25,0.15,0.1,0.5,6.749968629613457,-2.646464646464646,0.1,1.8,1.8,45.572076500765775,0.03949787102568727
10,A,10,90,-9.857528597048072,7.272727272727273,7.329430551029533,7.689895033702535,7.945111897445816,7.742557496507429,0.25,0.15,0.1,0.5,7.651631830811059,-2.7272727272727275,0.1,1.8,1.8,58.557469674281,0.03073903312442097
11,A,10,90,-9.857528597048072,7.525252525252526,7.44698692306852,8.292931211397903,7.121917903230243,7.026980350240819,0.25,0.15,0.1,0.5,7.331368377920249,-2.808080808080808,0.1,1.8,1.8,53.758962292768985,0.0334827891616895
12,A,10,90,-9.857528597048072,7.777777777777779,7.803060633661762,7.824964501316707,11.382870569185645,8.363031715505334,0.25,0.15,0.1,0.5,8.44431274828418,-2.888888888888889,0.1,1.8,1.8,71.31641779083472,0.02523963002851958
13,A,10,90,-9.857528597048072,8.030303030303031,7.734266733379907,8.701130890375714,7.431489089693572,7.47871012730205,0.25,0.15,0.1,0.5,7.721240289521717,-2.9696969696969697,0.1,1.8,1.8,59.6275516085334,0.03018738739798263
