tick,scenario_type,precipitation,fog,sun_altitude,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,w_lidar,w_stereo,w_camera,w_ai,d_fusion,v_approach,v_app_clamped,mu_factor,risk_numerator,risk_denominator,risk_score
26,B,60,0,87.65973742158494,30.02525252525253,29.937667076875037,30.722673148101936,27.13193461183725,29.358298751926345,0.35,0.21,0.1399999999999999,0.3,29.535905309242786,12.750305316660654,12.750305316660654,1.0,127.50305316660655,872.3797024365562,0.14615545594480314
27,B,60,0,87.65973742158494,29.626262626262623,29.447202859645746,29.62635573400085,31.159345319150017,29.176961672973743,0.35,0.21,0.1399999999999999,0.3,29.643452551589313,14.059170257142393,14.059170257142393,1.0,140.59170257142392,878.7442791783269,0.15999159926581225
28,B,60,0,87.65973742158494,29.227272727272727,29.12406875617846,28.73431782981957,28.74599224500957,29.20806357752469,0.35,0.21,0.1399999999999999,0.3,29.014488796483313,9.68311973226788,9.68311973226788,1.0,96.8311973226788,841.8505601212557,0.11502183630872889
29,B,60,0,87.65973742158494,28.828282828282827,29.04884154815345,28.181253476845704,28.60050330559691,28.51145964684825,0.35,0.21,0.1399999999999999,0.3,28.642666128829347,13.12267515832434,13.12267515832434,1.0,131.22675158324338,820.4123229675879,0.15995219465813384
30,B,60,0,87.65973742158494,28.429292929292927,28.35989779624481,27.746359373425225,26.31421849993916,28.308364159277303,0.35,0.21,0.1399999999999999,0.3,27.92919953487965,12.57726578226472,12.57726578226472,1.0,125.77265782264719,780.0501866591217,0.1612366229425816
31,B,60,0,87.65973742158494,28.03030303030303,28.01200320563253,27.326784526492197,31.534428262350733,28.177121933629262,0.35,0.21,0.1399999999999999,0.3,28.410782409352624,11.23030169483362,11.23030169483362,1.0,112.30301694833621,807.1825571115805,0.13912963797211
32,B,60,0,87.65973742158494,27.63131313131313,27.62526433620501,28.30460100558131,26.85125388128748,27.754966662036377,0.35,0.21,0.1399999999999999,0.3,27.698474270834986,9.590855133083249,9.590855133083249,1.0,95.9085513308325,767.2154769321077,0.12500862432330678
33,B,60,0,87.65973742158494,27.232323232323232,27.09220973895102,27.66532059463876,26.48763519579348,27.43890711205921,0.35,0.21,0.1399999999999999,0.3,27.23193179453584,14.207271382028976,14.207271382028976,1.0,142.07271382028975,741.5881092622519,0.1915790073301294
34,B,60,0,87.65973742158494,26.83333333333333,26.859343796130663,26.585429850045266,25.221938090391443,26.87968481713402,0.35,0.21,0.1399999999999999,0.3,26.578687374950242,11.28941908882978,11.28941908882978,1.0,112.8941908882978,706.4366225753394,0.15980795343924567
35,B,60,0,87.65973742158494,26.434343434343432,26.45315515970512,26.086669166923397,28.608720719912498,26.196530902293937,0.35,0.21,0.1399999999999999,0.3,26.600985002426633,14.58525587659739,14.58525587659739,1.0,145.8525587659739,707.6224030993267,0.20611636676164002
36,B,60,0,87.65973742158494,26.035353535353536,25.83250272269566,25.25309405184128,26.343753931904548,26.16251340330168,0.35,0.21,0.1399999999999999,0.3,25.88140527528729,6.227677616453954,6.227677616453954,1.0,62.276776164539534,669.8571390236687,0.09297023579581355
37,B,60,0,87.65973742158494,25.63636363636364,25.53933909927163,26.576723308548,24.949221554235635,25.896096758947586,0.35,0.21,0.1399999999999999,0.3,25.78160062481741,10.356636770812134,10.356636770812134,1.0,103.56636770812133,664.7009307775855,0.1558089704898811
38,B,60,0,87.65973742158494,25.237373737373737,25.288805313337928,24.34968538055789,25.64868020712632,25.05573597214773,0.35,0.21,0.1399999999999999,0.3,25.072051810227432,7.082175440488737,7.082175440488737,1.0,70.82175440488737,628.6177819747286,0.11266266471560697
39,B,60,0,87.65973742158494,24.83838383838384,24.86755695364002,25.445605940047805,21.32493929049189,24.98466666931534,0.35,0.21,0.1399999999999999,0.3,24.528113682647508,5.429295155014133,5.429295155014133,1.0,54.292951550141325,601.6383608288799,0.09024183809579842
40,B,60,0,87.65973742158494,24.439393939393938,24.262141019210613,24.27794382715564,25.961247375676297,24.332538480457664,0.35,0.21,0.1399999999999999,0.3,24.524453737158375,5.16185100685838,5.16185100685838,1.0,51.6185100685838,601.4588311060213,0.08582218332992574
41,B,60,0,87.65973742158494,24.04040404040404,23.96000781939698,24.39273996353547,24.08524798738814,24.11011322278208,0.35,0.21,0.1399999999999999,0.3,24.11344681420035,11.38045229222934,11.38045229222934,1.0,113.80452292229339,581.468317261269,0.19571921555127142
42,B,60,0,87.65973742158494,23.641414141414145,23.77639386299521,23.34989557640761,21.96957598476589,23.65619606428571,0.35,0.21,0.1399999999999999,0.3,23.397815380246854,11.969467988441146,11.969467988441146,1.0,119.69467988441146,547.4677645681162,0.21863329246213362
43,B,60,0,87.65973742158494,23.24242424242424,23.26197613508034,21.384475903276424,25.263614617647843,23.485383625248115,0.35,0.21,0.1399999999999999,0.3,23.214952721011294,12.089073889111631,12.089073889111631,1.0,120.89073889111631,538.9440298387897,0.2243103776978056
44,B,60,0,87.65973742158494,22.843434343434343,22.663849167515405,22.820906209328903,23.152015797793634,22.562239239379668,0.35,0.21,0.1399999999999999,0.3,22.734691496094467,10.643299042415496,10.643299042415496,1.0,106.43299042415495,516.87619742259,0.2059158284999086
45,B,60,0,87.65973742158494,22.444444444444443,22.2955547232736,23.206657757028424,22.917147846737645,22.316867521183493,0.35,0.21,0.1399999999999999,0.3,22.580303237020047,7.487624589359494,7.487624589359494,1.0,74.87624589359494,509.880094275778,0.1468506943773662
46,B,60,0,87.65973742158494,22.045454545454543,22.036489083967197,21.65886120701999,24.2984668739054,22.37085494432124,0.35,0.21,0.1399999999999999,0.3,22.374173878505843,13.626933117864072,13.626933117864072,1.0,136.26933117864073,500.6136567456132,0.2722045820014175
47,B,60,0,87.65973742158494,21.646464646464647,21.64624052279143,21.47503700588861,21.378182359093007,21.949830361692005,0.35,0.21,0.1399999999999999,0.3,21.66383659299423,11.514293080015204,11.514293080015204,1.0,115.14293080015204,469.3318159279558,0.2453337423385482
48,B,60,0,87.65973742158494,21.247474747474747,21.25669314107841,21.69789892770734,21.56178411881684,21.01878608385131,0.35,0.21,0.1399999999999999,0.3,21.32068697598573,13.826420433502106,13.826420433502106,1.0,138.26420433502105,454.5816931279675,0.30415700065620294
49,B,60,0,87.65973742158494,20.848484848484848,20.792534475074536,20.397693258567536,20.89001233099787,20.679493198616036,0.35,0.21,0.1399999999999999,0.3,20.689352336499777,5.743253097733,5.743253097733,1.0,57.432530977329996,428.0593001038288,0.1341695670749341
50,B,60,0,87.65973742158494,20.449494949494948,20.214087608560007,20.114424116870016,19.81114514976865,20.11550300035405,0.35,0.21,0.1399999999999999,0.3,20.107170948612527,6.980079179282116,6.980079179282116,1.0,69.80079179282116,404.3083235567276,0.17264248031991744
51,B,60,0,87.65973742158494,20.05050505050505,19.950978134601733,19.967540043806896,19.93291054248428,20.09892781380733,0.35,0.21,0.1399999999999999,0.3,19.99631157640005,11.206505540011127,11.206505540011127,1.0,112.06505540011128,399.86247666047063,0.28025899388220776
52,B,60,0,87.65973742158494,19.651515151515152,19.533012595618334,18.952280172007733,19.209267649099665,19.66570717808132,0.35,0.21,0.1399999999999999,0.3,19.405542868886386,9.513387440993784,9.513387440993784,1.0,95.13387440993783,376.58509403618723,0.2526225172385504
53,B,60,0,87.65973742158494,19.252525252525253,19.254718156431167,19.51688380607379,19.99441444562505,19.351954890238986,0.35,0.21,0.1399999999999999,0.3,19.442501443485604,11.11006867817274,11.11006867817274,1.0,111.10068678172739,378.0208623799398,0.2939009399699817
54,B,60,0,87.65973742158494,18.853535353535356,18.88820695762091,19.18875011607241,17.342690085991507,18.997724298171807,0.35,0.21,0.1399999999999999,0.3,18.767803861032874,9.912566670836782,9.912566670836782,1.0,99.12566670836782,352.24046176620044,0.2814147648209775
55,B,60,0,87.65973742158494,18.454545454545453,18.30386952826276,18.719544667885387,18.387119419350856,18.12637165077492,0.35,0.21,0.1399999999999999,0.3,18.34956692908949,14.184486687280424,14.184486687280424,1.0,141.84486687280423,336.7166064851347,0.42125889885109175
56,B,60,0,87.65973742158494,18.055555555555557,18.088804370878297,18.513545234480382,17.260116801642454,17.850116463145454,0.35,0.21,0.1399999999999999,0.3,17.99037732022186,9.186287172894628,9.186287172894628,1.0,91.86287172894629,323.66367612395305,0.28382199951830767
57,B,60,0,87.65973742158494,17.656565656565654,17.682879826731053,17.809381910441193,15.684107145805898,18.034731723603034,0.35,0.21,0.1399999999999999,0.3,17.535172658042253,11.26050144617765,11.26050144617765,1.0,112.60501446177649,307.4922801473526,0.3662043626194951
58,B,60,0,87.65973742158494,17.257575757575758,17.40002403997726,17.509798160894523,16.252848710613414,17.030889999582133,0.35,0.21,0.1399999999999999,0.3,17.151731847140404,8.009740193989451,8.009740193989451,1.0,80.09740193989451,294.1919053562104,0.27226242626530395
59,B,60,0,87.65973742158494,16.858585858585858,16.78351559234736,17.951433571165232,17.469014245093653,16.603155206599595,0.35,0.21,0.1399999999999999,0.3,17.070640063559264,5.734149132146575,5.734149132146575,1.0,57.34149132146575,291.4167521795946,0.19676799941180897
60,B,60,0,87.65973742158494,16.45959595959596,16.345109324538896,16.755273993365932,14.616589800795218,17.03556566104128,0.35,0.21,0.1399999999999999,0.3,16.39638807261917,13.043146079133264,13.043146079133264,1.0,130.43146079133263,268.8515418279282,0.4851430641034302
61,B,60,0,87.65973742158494,16.06060606060606,16.232371538470176,17.23812254886841,18.256783109817324,16.31960213371897,0.35,0.21,0.1399999999999999,0.3,16.753166049217043,6.582777462437967,6.582777462437967,1.0,65.82777462437967,280.67857267263855,0.23453081579246884
62,B,60,0,87.65973742158494,15.66161616161616,15.760288630359415,14.90672758992246,15.191743741696593,16.016195284655502,0.35,0.21,0.1399999999999999,0.3,15.578216523743684,13.569281874107157,13.569281874107157,1.0,135.69281874107156,242.69083006064076,0.5591180297465966
63,B,60,0,87.65973742158494,15.262626262626265,15.587603791782444,14.599304354997331,16.70940601851694,15.76277198856507,0.35,0.21,0.1399999999999999,0.3,15.589663680835187,13.301884397109788,13.301884397109788,1.0,133.01884397109788,243.0476136815517,0.5472954124346318
64,B,60,0,87.65973742158494,14.863636363636363,14.93004894494788,15.243832267060794,14.898532055898103,14.74152284004662,0.35,0.21,0.1399999999999999,0.3,14.934973246654245,11.135389888879269,11.135389888879269,1.0,111.35389888879268,223.06342587827803,0.49920285430188205
65,B,60,0,87.65973742158494,14.464646464646464,14.276034589601723,15.518784848028249,14.534892683737146,14.680599548659888,0.35,0.21,0.1399999999999999,0.3,14.6946217647677,8.339260349796742,8.339260349796742,1.0,83.39260349796743,215.94190880958456,0.38618072775999307
66,B,60,0,87.65973742158494,14.065656565656564,14.151354386837308,14.285022173368048,14.3926710368161,14.129919377650385,0.35,0.21,0.1399999999999999,0.3,14.206778450249715,11.293587066294972,11.293587066294972,1.0,112.93587066294972,201.84255393447967,0.5595245822127773
67,B,60,0,87.65973742158494,13.666666666666664,13.83030592635166,13.571494745227303,15.607982941626544,13.634462854632186,0.35,0.21,0.1399999999999999,0.3,13.966077438938186,7.696933784631884,7.696933784631884,1.0,76.96933784631884,195.0613190304182,0.3945904714933057
68,B,60,0,87.65973742158494,13.267676767676768,13.372802347700995,13.62689805800743,12.74350232734596,13.637791635059134,0.35,0.21,0.1399999999999999,0.3,13.417557230223082,11.765635181955778,11.765635181955778,1.0,117.65635181955778,180.04084202631168,0.653498120178549
69,B,60,0,87.65973742158494,12.868686868686869,12.94423811023282,11.727517053463892,12.145037784888377,12.736178905195466,0.35,0.21,0.1399999999999999,0.3,12.514420881251914,12.619230083990896,12.619230083990896,1.0,126.19230083990897,156.6207299931139,0.8057190184559683
70,B,60,0,87.65973742158494,12.469696969696969,12.476380823398822,12.601788028937383,12.77491318646032,12.094907623711878,0.35,0.21,0.1399999999999999,0.3,12.430068907484445,14.30729225721187,14.30729225721187,1.0,143.0729225721187,154.51661304481155,0.9259387696430154
71,B,60,0,87.65973742158494,12.07070707070707,12.19101482056057,12.302802740144513,10.232321839286175,12.688111838049734,0.35,0.21,0.1399999999999999,0.3,12.089402371541532,10.23808527042724,10.23808527042724,1.0,102.3808527042724,146.163649701034,0.7004535868780248
72,B,60,0,87.65973742158494,11.67171717171717,11.661563823317609,12.007836716417993,10.707810842064294,12.013034613039071,0.35,0.21,0.1399999999999999,0.3,11.706196950409662,6.261896732408689,6.261896732408689,1.0,62.618967324086896,137.04504704178046,0.4569225132594282
73,B,60,0,87.65973742158494,11.272727272727272,11.312528953033118,11.211442724489224,10.606899160995551,11.214512788820802,0.35,0.21,0.1399999999999999,0.3,11.163107824889943,12.659801648039462,12.659801648039462,1.0,126.59801648039462,124.62497631011908,1.0158318198221021
74,B,60,0,87.65973742158494,10.873737373737374,10.87466067939364,10.139901485750428,10.92172890802319,11.370724887580955,0.35,0.21,0.1399999999999999,0.3,10.875770063192896,11.99190875953844,11.99190875953844,1.0,119.9190875953844,118.2923744674428,1.0137516313732404
75,B,60,0,87.65973742158494,10.474747474747474,10.425902174048918,10.215441865866277,12.93918503197583,10.484922992823329,0.35,0.21,0.1399999999999999,0.3,10.751271355072651,11.355435179309286,11.355435179309286,1.0,113.55435179309285,115.59983575040573,0.9823054769582084
76,B,60,0,87.65973742158494,10.075757575757574,10.032197490801089,10.594279454544498,7.584063325514633,9.959500998972713,0.35,0.21,0.1399999999999999,0.3,9.785686972498587,6.999585392227191,6.999585392227191,1.0,69.9958539222719,95.76966952372857,0.7308770539813677
77,B,60,0,87.65973742158494,9.676767676767676,9.650674698585137,9.081467666978662,10.098608569145448,9.802885699320624,0.35,0.21,0.1399999999999999,0.3,9.639515264046866,11.310215331118355,11.310215331118355,1.0,113.10215331118356,92.93025452579252,1.217064925608187
78,B,60,0,87.65973742158494,9.277777777777777,9.213724476154754,9.20416018332782,10.9201337867005,8.670865603623168,0.35,0.21,0.1399999999999999,0.3,9.287755616378027,10.994189379062114,10.994189379062114,1.0,109.94189379062114,86.27240438956159,1.2743575952071577
79,B,60,0,87.65973742158494,8.878787878787879,8.87556565827069,8.84598553713539,10.942729724211464,8.776993474132189,0.35,0.21,0.1399999999999999,0.3,9.129185146822433,12.00265416406227,12.00265416406227,1.0,120.0265416406227,83.35202144496333,1.439995570111941
80,B,60,0,87.65973742158494,8.47979797979798,8.782277861217663,9.079405158658432,7.6061519295590205,8.702025528725331,0.35,0.21,0.1399999999999999,0.3,8.655941263500313,9.160524259615318,9.160524259615318,1.0,91.60524259615318,74.93531915716741,1.2224574956973586
81,B,60,0,87.65973742158494,8.08080808080808,8.204863852246708,7.48044060805765,6.405772909608526,7.7844391254898175,0.35,0.21,0.1399999999999999,0.3,7.674734820970593,5.528596445294553,5.528596445294553,1.0,55.28596445294553,58.91155457221851,0.9384570625304337
82,B,60,0,87.65973742158494,7.68181818181818,7.58991375263852,8.12236553628778,6.441265809279956,8.064504294503681,0.35,0.21,0.1399999999999999,0.3,7.683295077694213,14.361499716678184,14.361499716678184,1.0,143.61499716678185,59.04302325092012,2.4323787851521264
83,B,60,0,87.65973742158494,7.282828282828284,7.3324798932490305,7.044148604047546,9.993488104237905,6.896496424155302,0.35,0.21,0.1399999999999999,0.3,7.513676431327042,12.531413691707456,12.531413691707456,1.0,125.31413691707456,56.46533351467947,2.2193110199994877
84,B,60,0,87.65973742158494,6.8838383838383805,6.90195383108038,6.3953286676151295,9.26008061378323,7.208105074501939,0.35,0.21,0.1399999999999999,0.3,7.217545669357543,13.298435560613717,13.298435560613717,1.0,132.98435560613717,52.10296548926182,2.552337556171244
85,B,60,0,87.65973742158494,6.484848484848484,6.491252107636404,6.444475517818327,4.028486587129692,6.052808933798711,0.35,0.21,0.1399999999999999,0.3,6.0051088987523595,10.73929110770876,10.73929110770876,1.0,107.3929110770876,36.071332885874774,2.977237115602727
86,B,60,0,87.65973742158494,6.085858585858581,6.057088088965493,6.228335661814828,6.847630765998285,6.002296685407048,0.35,0.21,0.1399999999999999,0.3,6.18728863298091,11.189404702842085,11.189404702842085,1.0,111.89404702842084,38.29254062781477,2.9220846983222555
87,B,60,0,87.65973742158494,5.686868686868685,5.560085444881803,5.980681722980406,5.98448053642179,5.584742446527652,0.35,0.21,0.1399999999999999,0.3,5.715223076591862,11.488777659652705,11.488777659652705,1.0,114.88777659652705,32.67377481520814,3.5162076388875665
88,B,60,0,87.65973742158494,5.287878787878789,5.388597783150832,5.430745580669591,4.775660174412083,5.163989605666403,0.35,0.21,0.1399999999999999,0.3,5.244255102161016,5.825900266059651,5.825900266059651,1.0,58.25900266059651,27.512211576541855,2.1175688656840204
89,B,60,0,87.65973742158494,4.888888888888886,4.846744741574051,4.630943316654669,4.601206243712594,4.897566645040999,0.35,0.21,0.1399999999999999,0.3,4.782297623680461,9.761263143177612,9.761263143177612,1.0,97.61263143177612,22.880370561459785,4.266217243710076
90,B,60,0,87.65973742158494,4.48989898989899,4.807472530390637,4.56825733514188,2.5290695518681496,4.2218410960973465,0.35,0.21,0.1399999999999999,0.3,4.262571492107262,8.082762109679068,8.082762109679068,1.0,80.82762109679068,18.17951572532553,4.446082190417828
91,B,60,0,87.65973742158494,4.090909090909086,4.2164732406275816,3.778481592992152,4.130383471020116,4.139348580949326,0.35,0.21,0.1399999999999999,0.3,4.08930502897562,13.118286451205476,13.118286451205476,1.0,131.18286451205475,16.732415620005295,7.840043391894495
92,B,60,0,87.65973742158494,3.6919191919191903,3.677678927175864,3.3148229968220817,3.789979487199652,3.5522765145889696,0.35,0.21,0.1399999999999999,0.3,3.5795805364288316,11.432793097175033,11.432793097175033,1.0,114.32793097175033,12.823396816780122,8.915573042405265
93,B,60,0,87.65973742158494,3.292929292929294,3.334048698855795,2.3886606733215725,1.236155265082119,3.412221102537797,0.35,0.21,0.1399999999999999,0.3,2.8652638538698945,8.09591532319539,8.09591532319539,1.0,80.9591532319539,8.21973695229336,9.849360594120446
94,B,60,0,87.65973742158494,2.893939393939391,2.84391358371142,2.9939795148104364,4.345651883857338,3.2220286726314757,0.35,0.21,0.1399999999999999,0.3,3.199105317938658,14.500146272574156,14.500146272574156,1.0,145.00146272574156,10.244274835263402,14.154390140589513
95,B,60,0,87.65973742158494,2.494949494949495,2.7044765587831123,2.4909560627828355,1.6608859336262305,2.274353618354913,0.35,0.21,0.1399999999999999,0.3,2.3844976849726307,10.878412359783022,10.878412359783022,1.0,108.78412359783022,5.695829209639835,19.098908972502176
96,B,60,0,87.65973742158494,2.095959595959592,2.118176796035357,1.3626747861137862,1.2240467862126314,2.3426127887590105,0.35,0.21,0.1399999999999999,0.3,1.9016739703937415,5.037749527620402,5.037749527620402,1.0,50.37749527620402,3.6263638896730965,13.892013269728805
97,B,60,0,87.65973742158494,1.6969696969696957,1.740809743667804,2.4797978259017417,2.065998430851133,1.4496695751116009,0.35,0.21,0.1399999999999999,0.3,1.8541816065757357,9.592330256246823,9.592330256246823,1.0,95.92330256246824,3.4479894301637763,27.820068624140756
98,B,60,0,87.65973742158494,1.2979797979797991,1.3480490797490807,2.6136426125179817,0.8105818015984727,1.3775479563085211,0.35,0.21,0.1399999999999999,0.3,1.5474279656572967,14.516808471562898,14.516808471562898,1.0,145.168084715629,2.4045333088982797,60.37266532279513
99,B,60,0,87.65973742158494,0.8989898989898961,0.6243441759438803,1.4392041103961877,1.5639267851372738,0.9894298434894008,0.35,0.21,0.1399999999999999,0.3,1.036532027729596,7.791138311153435,7.791138311153435,1.0,77.91138311153435,1.084398644509228,71.84754749190517
100,B,60,0,87.65973742158494,0.5,0.3217967947719924,0.6827796877216291,2.656121014770765,0.6016560521045489,0.35,0.21,0.1399999999999999,0.3,0.8083663702910109,8.646451677805803,8.646451677805803,1.0,86.46451677805803,0.6634561886174637,130.32438051144902
1,C,60,60,-66.7791118442361,5.0,4.877806522875048,4.7959065893635175,6.531770589285834,4.543406330279033,0.2,0.12,0.08,0.6,4.799655540608917,-2.0,0.1,1.0,1.0,23.04669330849788,0.04339017257765458
2,C,60,60,-66.7791118442361,5.252525252525253,5.296917982048441,2.7740228256295847,5.419792155724606,4.765389401341726,0.2,0.12,0.08,0.6,4.685083348748242,-2.080808080808081,0.1,1.0,1.0,21.960005984718048,0.04553732820910428
3,C,60,60,-66.7791118442361,5.505050505050505,5.637908340707576,5.036129424784182,1.700204120408996,5.696583208554375,0.2,0.12,0.08,0.6,5.285883453880961,-2.1616161616161618,0.1,1.0,1.0,27.950563888012525,0.035777453507078665
4,C,60,60,-66.7791118442361,5.757575757575758,5.910776798958773,7.341167675537475,4.219294479511167,5.792115528955609,0.2,0.12,0.08,0.6,5.875908356590511,-2.242424242424242,0.1,1.0,1.0,34.5362990150502,0.028955042332828453
5,C,60,60,-66.7791118442361,6.01010101010101,5.959857653211262,5.029341954086579,9.031099848807122,6.084893910237995,0.2,0.12,0.08,0.6,6.168916899180008,-2.323232323232323,0.1,1.0,1.0,38.06553570898868,0.026270482770688105
6,C,60,60,-66.7791118442361,6.262626262626263,5.789127780675978,5.949637594412168,13.132884925826447,5.980263652065951,0.2,0.12,0.08,0.6,6.510571052770342,-2.404040404040404,0.1,1.0,1.0,42.39753543317112,0.02358627664988321
7,C,60,60,-66.7791118442361,6.515151515151516,6.903370130242104,6.980650160721133,4.641224220100874,6.558282787231663,0.2,0.12,0.08,0.6,6.524619655282025,-2.484848484848485,0.1,1.0,1.0,42.58066164609252,0.023484839392855384
8,C,60,60,-66.7791118442361,6.767676767676768,6.758626447083543,7.760197700141226,4.930161313440245,7.608121652729941,0.2,0.12,0.08,0.6,7.2422349101468395,-2.5656565656565657,0.1,1.0,1.0,52.4599664937496,0.019062154759842367
9,C,60,60,-66.7791118442361,7.020202020202021,6.812110578216841,6.737175470155857,8.596653649059839,6.265631392221142,0.2,0.12,0.08,0.6,6.617994299319543,-2.646464646464646,0.1,1.0,1.0,43.80784854582596,0.02282695985295723
10,C,60,60,-66.7791118442361,7.272727272727273,7.515494598751737,5.707731205531074,9.74064821129035,6.5333595220244485,0.2,0.12,0.08,0.6,6.887294234531973,-2.7272727272727275,0.1,1.0,1.0,47.444821873017354,0.02107711570034825
11,C,60,60,-66.7791118442361,7.525252525252526,8.026072015758919,5.541988417435368,7.715850864232664,7.121452033728184,0.2,0.12,0.08,0.6,7.160392302619552,-2.808080808080808,0.1,1.0,1.0,51.28121792741334,0.019500316888250643
12,C,60,60,-66.7791118442361,7.777777777777779,7.743202649221018,6.685076851855111,4.639667130114496,7.955650946203421,0.2,0.12,0.08,0.6,7.4954136901980295,-2.888888888888889,0.1,1.0,1.0,56.19122638720804,0.01779637257085477
13,C,60,60,-66.7791118442361,8.030303030303031,8.032596095833233,6.999421862268548,8.913660287467014,7.302277895540467,0.2,0.12,0.08,0.6,7.540909402960513,-2.9696969696969697,0.1,1.0,1.0,56.87531462365828,0.0175823203197549
14,C,60,60,-66.7791118442361,8.282828282828284,8.49468526982546,9.289134196298749,9.711112992963551,8.665863960030391,0.2,0.12,0.08,0.6,8.79004057297626,-3.0505050505050506,0.1,1.0,1.0,77.27481327456881,0.012940827128845365
15,C,60,60,-66.7791118442361,8.535353535353536,8.70033398773355,10.415054547992078,6.2544088076966045,8.527202738881481,0.2,0.12,0.08,0.6,8.606547691250377,-3.1313131313131315,0.1,1.0,1.0,74.0826631617672,0.01349843482025472
16,C,60,60,-66.7791118442361,8.787878787878789,8.781094358091881,8.40044610175497,8.49760576944971,9.096559537335544,0.2,0.12,0.08,0.6,8.902016587786274,-3.212121212121212,0.1,1.0,1.0,79.25589932922199,0.012617357300383263
17,C,60,60,-66.7791118442361,9.040404040404042,8.741890977944852,9.44372649174895,9.44105026479077,8.62721636014768,0.2,0.12,0.08,0.6,8.813239211870714,-3.2929292929292933,0.1,1.0,1.0,77.68318540565554,0.012872798595707398
18,C,60,60,-66.7791118442361,9.292929292929294,8.922025430158598,8.718357446305008,6.711479700996099,9.271314184378191,0.2,0.12,0.08,0.6,8.930314866294923,-3.3737373737373737,0.1,1.0,1.0,79.76052361116811,0.012537530531707535
19,C,60,60,-66.7791118442361,9.545454545454549,9.67894425749219,9.312310392529644,5.621521485501964,8.973027183189162,0.2,0.12,0.08,0.6,8.88680412735565,-3.4545454545454546,0.1,1.0,1.0,78.9852875979854,0.012660585666152666
20,C,60,60,-66.7791118442361,9.7979797979798,9.35701881435706,10.621746050853613,11.202869651025246,9.266688913703168,0.2,0.12,0.08,0.6,9.602256209277765,-3.5353535353535355,0.1,1.0,1.0,92.21332430861341,0.010844419800475543
21,C,60,60,-66.7791118442361,10.050505050505052,9.533264075121108,8.514295109660383,11.611685541181984,10.28518540307785,0.2,0.12,0.08,0.6,10.028414313324737,-3.616161616161616,0.1,1.0,1.0,100.57909363969645,0.009942424054667769
22,C,60,60,-66.7791118442361,10.303030303030305,10.149299596940436,11.436873558575307,13.194789243632547,10.972357152377963,0.2,0.12,0.08,0.6,11.041282177334505,-3.696969696969697,0.1,1.0,1.0,121.9199121195246,0.008202105649646848
23,C,60,60,-66.7791118442361,10.555555555555555,10.788193429380762,9.386019024941383,8.250957817632921,10.353411326515566,0.2,0.12,0.08,0.6,10.156084390189092,-3.7777777777777777,0.1,1.0,1.0,103.15605014064253,0.009694050893152695
24,C,60,60,-66.7791118442361,10.80808080808081,10.542586004226546,11.119082304567378,9.901615143898264,10.54065924942396,0.2,0.12,0.08,0.6,10.559331838559633,-3.858585858585859,0.1,1.0,1.0,111.50948887681916,0.008967846683475222
25,C,60,60,-66.7791118442361,11.06060606060606,11.433114601939064,12.403262917759916,5.988662972243169,11.20648034279724,0.2,0.12,0.08,0.6,10.977995713976801,-3.939393939393939,0.1,1.0,1.0,120.52638989609302,0.008296938129998831
26,C,60,60,-66.7791118442361,11.313131313131311,11.542590414538228,12.653252450453536,9.726271674377154,11.201258509522296,0.2,0.12,0.08,0.6,11.32576521662562,-4.020202020202021,0.1,1.0,1.0,128.28295774212674,0.007795267723793764
27,C,60,60,-66.7791118442361,11.565656565656566,11.563993948551287,11.65277368608777,6.984145185819458,11.379632106363188,0.2,0.12,0.08,0.6,11.09764251072426,-4.101010101010101,0.1,1.0,1.0,123.16766929583426,0.008119013745385711
28,C,60,60,-66.7791118442361,11.818181818181818,12.215978415767632,12.15258031415162,16.834642249523686,11.804632655745031,0.2,0.12,0.08,0.6,12.331056294260634,-4.181818181818182,0.1,1.0,1.0,152.06494933222478,0.006576137396496573
29,C,60,60,-66.7791118442361,12.070707070707073,11.947015589410492,13.961245760390996,21.33342060495758,11.555314217626837,0.2,0.12,0.08,0.6,12.704614788101726,-4.262626262626263,0.1,1.0,1.0,161.41723691405303,0.006195125248813745
30,C,60,60,-66.7791118442361,12.323232323232324,12.24272988020255,10.525420405384038,12.860317031550482,12.273967544007972,0.2,0.12,0.08,0.6,12.104802313615416,-4.343434343434343,0.1,1.0,1.0,146.53623905170912,0.0068242504821426735
31,C,60,60,-66.7791118442361,12.575757575757576,12.49418874277287,12.458748522164928,11.358754675517243,12.729035900681778,0.2,0.12,0.08,0.6,12.540009485664811,-4.424242424242424,0.1,1.0,1.0,157.26183790056342,0.006358821779968637
32,C,60,60,-66.7791118442361,12.828282828282829,12.548519538031664,12.875996690137685,15.874537206592624,12.992689553391042,0.2,0.12,0.08,0.6,13.120400218984889,-4.505050505050505,0.1,1.0,1.0,172.15490190633872,0.0058087221968506735
33,C,60,60,-66.7791118442361,13.08080808080808,13.549388504545195,13.47673522012941,11.47551195765408,13.402022523805345,0.2,0.12,0.08,0.6,13.286340398220101,-4.5858585858585865,0.1,1.0,1.0,176.53684117737546,0.005664540009500054
34,C,60,60,-66.7791118442361,13.333333333333334,13.590557398980582,12.996498604910276,3.9336516814622655,13.531712924756292,0.2,0.12,0.08,0.6,12.711411201756107,-4.666666666666667,0.1,1.0,1.0,161.58997474013063,0.006188502731114367
